plateifu,log(N/Ha),log(O/Hb),EW(Ha),KL_Calc,comparison,Classification
8341-9102,-0.374591714,-0.528700309,8.042771816,0.46775753670252085,lower,SFG
8439-12701,-0.530811593,-0.085138717,3.98530519,0.5804946702590803,lower,Unclassified
8439-12702,0.161049617,0.26052769,4.210808516,-0.7844270716764252,higher,Unclassified
8439-12703,-0.562659955,-0.68282326,15.06620216,0.599292480989059,lower,SFG
8439-12704,-0.482073596,-0.582797343,14.58857656,0.5492932284197071,lower,SFG
8439-12705,0.033731892,0.082755471,5.510206223,-0.20822276442906995,higher,Unclassified
8439-1901,-0.614505774,-0.082296248,17.36820412,0.6275318097660952,lower,SFG
8439-1902,-0.173958774,0.161476372,2.887392819,0.24273439134785357,lower,Passive
8439-3701,0.154306534,0.406270882,1.6441333,-0.7422541189370073,higher,Passive
8439-3702,0.256390436,0.304164129,2.715348303,-1.6656773796888609,higher,Passive
8439-3703,-0.367621476,-0.441539273,8.045746684,0.4617474211465896,lower,SFG
8439-3704,-0.131807312,-0.431188457,0.552609339,0.17638652632389418,lower,Passive
8439-6101,-0.497206524,-0.54901147,20.12274122,0.5593177363224651,lower,SFG
8439-6102,-0.073719422,0.101051478,126.8230343,0.06809782892029914,higher,AGN
8439-6103,-0.300033214,-0.388253754,15.78959775,0.3978263782528215,lower,SFG
8439-6104,-0.051502837,0.204489731,36.05070591,0.02030358279719202,higher,AGN
8439-9101,-0.622945359,0.031458948,8.14018774,0.6318751175647748,lower,SFG
8439-9102,-0.974436569,0.351138917,71.67977142,0.7676900051607596,lower,SFG
8440-12701,-0.23244749,-0.135597319,49.74157524,0.32160768785720895,lower,SFG
8440-12702,0.491012565,0.474404144,0.138160437,30.22024928179872,lower,Passive
8440-12703,-0.560455041,-0.293039133,8.291219473,0.5980285158214874,lower,SFG
8440-12704,0.043209371,0.17993833,5.237488747,-0.2392722439320476,higher,Unclassified
8440-12705,-0.068134863,-0.0773301,4.110149145,0.05645515475550966,lower,Unclassified
8440-1901,-0.424424573,-0.302546551,8.378520489,0.5079972706317852,lower,SFG
8440-1902,-0.607118306,0.031097091,78.1485939,0.623674094477789,lower,SFG
8440-3701,-0.10592046,0.199224808,2.676437199,0.13082596058490426,higher,Passive
8440-3702,0.342156983,0.553938103,1.237241477,-3.5814768808999573,higher,Passive
8440-3703,-0.386197917,-0.48581225,31.40034246,0.47754790465111585,lower,SFG
8440-3704,-0.48895167,-0.471052468,13.28124118,0.5538886931601047,lower,SFG
8440-6101,0.037748677,0.306088466,0.365240648,-0.22121603923928324,higher,Passive
8440-6102,-0.830008254,0.225083357,29.56752682,0.7207722100047527,lower,SFG
8440-6103,-0.06313273,-0.069451024,12.44374824,0.045819638010219155,lower,SFG
8440-6104,-0.206845055,-0.386206241,64.41316128,0.2887597597207828,lower,SFG
8440-9101,0.13649548,0.255339817,1.796081483,-0.6390606676035457,higher,Passive
8440-9102,-0.51136936,-0.421886484,5.570150614,0.5684195585645755,lower,Unclassified
8441-12701,-0.057324454,-0.017334586,12.31574059,0.03321693148711802,lower,SFG
8441-12702,-0.684335238,0.067408896,14.19753027,0.6615573258797111,lower,SFG
8441-12703,0.325444535,0.430161048,7.674207926,-3.0298335427858087,higher,AGN
8441-12704,0.025520268,0.22175129,5.727850199,-0.18239103626889341,higher,Unclassified
8441-12705,-0.459008698,-0.616393317,43.14523792,0.5333861261867323,lower,SFG
8441-1901,-0.095564956,0.271215441,38.79321671,0.11143246584040467,higher,AGN
8441-1902,-0.289674491,-0.347301854,22.93973684,0.38702450559182977,lower,SFG
8441-3701,-0.552027106,-0.118759238,23.64403629,0.5931469454979406,lower,SFG
8441-3702,0.139584973,0.079066646,1.120074496,-0.6561630075922669,higher,Passive
8441-3703,0.066121098,0.582631187,5.72398746,-0.32035371488654785,higher,Unclassified
8441-3704,-0.294503806,-0.485596531,52.03853321,0.39209684345247064,lower,SFG
8441-6101,0.080934177,0.080339886,16.10521102,-0.37785809479852484,higher,AGN
8441-6102,0.157209049,-0.156897441,7.510306001,-0.7601842941741626,higher,AGN
8441-6103,-0.621360403,-0.194030597,13.41608334,0.6310645664592615,lower,SFG
8441-6104,-0.324259632,-0.352962098,14.75777793,0.4219891690026114,lower,SFG
8441-9101,-0.501739229,-0.227885984,7.43461442,0.5622595715027987,lower,SFG
8441-9102,-0.3292392,-0.233322665,17.41535759,0.426774172237798,lower,SFG
8442-12701,-0.498037247,-0.225914405,45.80181789,0.5598589575035225,lower,SFG
8442-12702,-0.441025527,-0.62302932,17.22064447,0.5204249091584455,lower,SFG
8442-12703,-0.744672458,0.044751587,12.38257957,0.6878070046929473,lower,SFG
8442-12704,-0.513819708,-0.912193988,16.56559086,0.569967696276318,lower,SFG
8442-12705,-0.383691356,-0.481419498,27.0246706,0.4754560424997438,lower,SFG
8442-1901,-0.278044056,-0.074859033,63.5763483,0.3745400078949359,lower,SFG
8442-1902,-0.806145892,0.150530488,15.14198375,0.7119982262028077,lower,SFG
8442-3701,-0.288517555,-0.177154114,85.84477425,0.38579975970364977,lower,SFG
8442-3702,0.026334255,0.09916931,0.545225859,-0.18490894186568307,higher,Passive
8442-3703,0.052929061,-0.574565506,0.867243037,-0.2725809255916536,lower,Passive
8442-3704,-0.36589778,-0.165485757,14.62058258,0.46024569918106495,lower,SFG
8442-6101,-0.368766358,-0.636918926,39.79529476,0.46274145632817565,lower,SFG
8442-6102,-0.648451398,0.124881343,65.40895081,0.6446030331842814,lower,SFG
8442-6103,-0.038253782,-0.005054006,4.711962581,-0.010187822704682103,higher,Unclassified
8442-6104,-0.086363173,-0.650759519,0.238462497,0.0935938581074991,lower,Passive
8442-9101,-0.506159052,-0.178012165,14.6590364,0.5651018353513152,lower,SFG
8442-9102,-0.118390947,0.768877601,26.59238577,0.15327432787642792,higher,AGN
8444-12701,-0.600135983,-0.285243106,2.174358964,0.6199789842689553,lower,Passive
8444-12702,-0.481139861,-0.166404268,4.071834981,0.5486642459094666,lower,Unclassified
8444-12703,-0.441228942,-0.523227197,19.61284828,0.5205743794077163,lower,SFG
8444-12704,-0.344793962,-0.300403389,4.601673484,0.44134447670342447,lower,Unclassified
8444-12705,-0.737231362,0.000654278,14.83498406,0.6847116027623543,lower,SFG
8444-1901,-0.466777859,-0.485207969,16.64498091,0.5388317490219418,lower,SFG
8444-1902,-0.456955688,-0.482961294,10.47819376,0.5319318658951905,lower,SFG
8444-3701,-0.14893319,-0.006465207,11.8279109,0.20443320562595757,lower,SFG
8444-3702,-0.559067895,-0.255463019,10.00341773,0.5972305598456162,lower,SFG
8444-3703,-0.022076531,-0.8480054,0.240845844,-0.04964457065317762,lower,Passive
8444-3704,-0.40848041,-0.536495662,5.353765845,0.49561912018049437,lower,Unclassified
8444-6101,-0.414743748,-0.393992662,5.835620284,0.5005348284416472,lower,Unclassified
8444-6102,-0.153797723,0.089540867,8.995914936,0.21211890568250757,lower,SFG
8444-6103,0.663306303,-0.089106893,0.707630619,4.345613606660305,lower,Passive
8444-6104,-0.350119591,-0.293722802,11.11363554,0.4462060378825897,lower,SFG
8444-9101,0.184472598,0.337759426,3.3471421,-0.9463974025862498,higher,Unclassified
8444-9102,0.243529852,0.183646625,4.107556403,-1.5035117294134501,higher,Unclassified
8445-12701,-0.164225798,-0.245247109,32.19130898,0.2281974339050774,lower,SFG
8445-12702,-0.082253628,0.247979814,17.14486122,0.08543505180920241,higher,AGN
8445-12703,-0.859255516,0.190444669,10.52013516,0.7310965065350159,lower,SFG
8445-12704,-0.117370209,0.010497573,5.256080031,0.1514726953235721,lower,Unclassified
8445-12705,-0.139018941,0.229998434,4.600116968,0.18838911578285367,higher,Unclassified
8445-1901,-0.049950214,0.532735028,0.359890454,0.016810753077216578,higher,Passive
8445-1902,-0.621915284,0.141212477,1.701643378,0.631348601912234,lower,Passive
8445-3701,-0.291137443,-0.224684456,25.47915411,0.388567872846061,lower,SFG
8445-3702,-0.07286712,0.374752396,3.554086506,0.06633644122709059,higher,Unclassified
8445-3703,-0.833622814,0.207036357,24.33388424,0.7220732397062821,lower,SFG
8445-3704,0.078410296,-0.012689075,0.638775662,-0.36775290761985935,higher,Passive
8445-6101,-0.100975065,-0.044519636,1.359343618,0.12165212039513484,lower,Passive
8445-6102,0.084311885,-0.082002665,0.892403066,-0.3915887922810377,higher,Passive
8445-6103,0.095503837,1.505813014,1.169216424,-0.43885513996574654,higher,Passive
8445-6104,-0.597137136,-0.034493,27.95032978,0.6183771228443126,lower,SFG
8445-9101,-0.269633353,-0.476769864,3.983088851,0.3652670461306252,lower,Unclassified
8445-9102,-0.422326827,-0.521225153,19.92025375,0.5063939696279017,lower,SFG
8446-12701,-0.75678544,0.070089373,9.863828897,0.6927655365717414,lower,SFG
8446-12702,-0.379251633,-0.47969327,7.557312965,0.47172054512846595,lower,SFG
8446-12703,-0.306104774,0.123705267,4.86417079,0.4040236467608689,lower,Unclassified
8446-12704,-0.28145235,-0.28209063,48.5800972,0.37823861552898197,lower,SFG
8446-12705,-0.718266073,0.052390725,22.02428293,0.6766469607602774,lower,SFG
8446-1901,-0.199051155,0.334950603,49.20280933,0.2782610463470465,higher,AGN
8446-1902,-0.129603193,0.175424173,11.82322431,0.17266052095556472,higher,AGN
8446-3701,0.075197695,0.39755687,1.631252438,-0.35507709877732374,higher,Passive
8446-3702,-0.654363924,0.644448123,0.662629291,0.6474710314166927,lower,Passive
8446-3703,-0.606847425,-0.095553487,118.2937431,0.6235316351803506,lower,SFG
8446-3704,-0.331604933,-0.409249277,15.11558628,0.429026639073839,lower,SFG
8446-6101,-0.489706697,-0.341619956,1.896479309,0.554389138987117,lower,Passive
8446-6102,-0.181134931,0.058593625,0.735259652,0.2531742040575611,lower,Passive
8446-6103,0.197064797,0.363267393,1.201417133,-1.0449627065146303,higher,Passive
8446-6104,-0.435522517,-0.485981049,85.37961578,0.5163557906644523,lower,SFG
8446-9101,0.130528398,0.222378521,2.206197679,-0.6069102464128944,higher,Passive
8446-9102,-0.495959681,-0.03502931,2.510191381,0.5585036632496879,lower,Passive
8447-12701,-0.129091478,-0.234388222,16.79973984,0.17179155871751517,lower,SFG
8447-12702,-0.403955085,-0.346918742,40.70955086,0.49202362744991635,lower,SFG
8447-12703,-0.543229104,-0.21391583,1.440247163,0.5879643916742447,lower,Passive
8447-12704,0.052605529,0.456271133,2.998755336,-0.2714472456679955,higher,Passive
8447-12705,-0.578550364,-0.157561629,5.318382621,0.6082444440026916,lower,Unclassified
8447-1901,-0.796442519,0.196706286,26.32557821,0.7083358179716959,lower,SFG
8447-1902,0.14976548,0.205377384,3.053401351,-0.7148539801393057,higher,Unclassified
8447-3701,-0.282975535,-0.170497831,4.298924565,0.37988071770485876,lower,Unclassified
8447-3702,0.089822465,-0.05846235,0.508231118,-0.4145135333943393,higher,Passive
8447-3703,-0.266020473,-0.108145102,10.23023653,0.36121870603183603,lower,SFG
8447-3704,-0.241375865,-0.324462235,19.65175819,0.3325067534446082,lower,SFG
8447-6101,0.103091943,0.162540412,3.619011223,-0.47254185036879703,higher,Unclassified
8447-6102,0.208694594,0.186713834,1.196262732,-1.1444331421907132,higher,Passive
8447-6103,0.364258121,0.378702198,1.67702198,-4.578764521387029,higher,Passive
8447-6104,0.280768292,1.182979644,0.83829461,-2.0335612437636508,higher,Passive
8447-9101,0.097857427,0.257594594,2.538042963,-0.44915672179758914,higher,Passive
8447-9102,-0.011369366,0.029965099,26.19593,-0.07721815529906406,higher,AGN
8451-12701,0.089951195,0.711406225,22.26286221,-0.4150570136643372,higher,AGN
8451-12702,0.172604439,0.423534868,5.053518295,-0.861140232049395,higher,Unclassified
8451-12703,-0.597271852,-0.121235601,12.06772971,0.6184492757333583,lower,SFG
8451-12704,-0.309121011,-0.246739462,3.980949223,0.40706642307455365,lower,Unclassified
8451-12705,-0.458067019,-0.610739654,13.00248194,0.5327198817416439,lower,SFG
8451-1901,0.02608793,0.805282811,0.528854743,-0.1841460104925734,higher,Passive
8451-1902,-0.178196476,0.026004825,0.497401722,0.24892731203308782,lower,Passive
8451-3701,-0.33886798,-0.396195081,9.675192118,0.4358596271792091,lower,SFG
8451-3702,-0.476504363,-0.454185711,4.562101841,0.5455233088767072,lower,Unclassified
8451-3703,-0.12343344,-0.096031659,6.376262069,0.16208354150045867,lower,SFG
8451-3704,0.274892026,0.030648267,1.384775639,-1.9364739594907592,higher,Passive
8451-6101,0.199762486,0.412298638,2.639600217,-1.0672735774945004,higher,Passive
8451-6102,0.380744723,0.327738561,0.555713743,-5.64432980662869,higher,Passive
8451-6103,0.047358379,0.44822018,3.748891234,-0.25330319043518923,higher,Unclassified
8451-6104,-0.101834431,0.256287037,4.441704035,0.12325765828186008,higher,Unclassified
8451-9101,0.040799192,0.018526987,0.99408479,-0.23124615944339055,higher,Passive
8451-9102,-0.682461516,-0.005717386,17.75647736,0.6606981608225779,lower,SFG
8452-12701,-0.499775031,-0.359395874,3.045793205,0.5609881359071617,lower,Unclassified
8452-12702,-0.499858103,-0.039408573,3.336790621,0.5610420131428235,lower,Unclassified
8452-12703,0.15690679,0.228066821,4.515137672,-0.758301593637243,higher,Unclassified
8452-12704,-0.270548638,-0.464865587,9.016945839,0.3662863791804042,lower,SFG
8452-12705,-0.188895213,0.029087514,37.08815002,0.2642078740827033,lower,SFG
8452-1901,-0.117617967,0.864612744,7.472689867,0.1519105707160926,higher,AGN
8452-1902,-0.432676555,0.020773196,101.7641582,0.5142319226957213,lower,SFG
8452-3701,0.108786633,-0.107586272,0.629485287,-0.4987525649071567,higher,Passive
8452-3702,0.034023085,-0.227562295,1.733836681,-0.2091566503010831,lower,Passive
8452-3703,0.002802249,0.106576552,2.807497621,-0.11565697008246101,higher,Passive
8452-3704,-0.249046881,-0.285557677,10.42548728,0.3416547583772913,lower,SFG
8452-6101,-0.525954592,-0.337856047,8.311304092,0.5775222777224767,lower,SFG
8452-6102,-0.254223474,0.013118699,18.50998259,0.3477185469688324,lower,SFG
8452-6103,-0.360763245,0.153442199,1.749009728,0.4557354502966726,lower,Passive
8452-6104,-0.432062931,-0.643439761,4.691170216,0.5137722346890229,lower,Unclassified
8452-9101,-1.071775982,-1.050312561,0.715668634,0.794352378606453,lower,Passive
8452-9102,-0.414057872,-0.38370783,14.5995028,0.4999999227199913,lower,SFG
8453-12701,-0.43967545,-0.602143251,16.0538497,0.5194311724033005,lower,SFG
8453-12702,-0.504224676,-0.32047692,2.035006881,0.5638610661099698,lower,Passive
8453-12703,-0.38704575,-0.876464402,4.054528236,0.4782526982952776,lower,Unclassified
8453-12704,-0.6467998,-0.094665481,5.11003387,0.6437964637887649,lower,Unclassified
8453-12705,-0.45543783,-0.590429991,12.76921034,0.5308525346321751,lower,SFG
8453-1901,-0.342416387,-0.163848661,48.53364849,0.4391535008882089,lower,SFG
8453-1902,-0.412959535,-0.32900356,19.25441408,0.4991416131544464,lower,SFG
8453-3701,0.196219115,-0.111089115,1.288401261,-1.0380591283792513,higher,Passive
8453-3702,-0.105482586,0.067282664,4.938307643,0.13002005475105727,lower,Unclassified
8453-3703,-0.391884664,0.097673056,2.534120023,0.4822486900172991,lower,Passive
8453-3704,-0.413721611,-0.317939329,66.7273674,0.4997373738436277,lower,SFG
8453-6101,-0.534410617,-0.422987065,3.442039907,0.5826786618186454,lower,Unclassified
8453-6102,-0.692006906,0.109069289,37.08351707,0.6650461491663457,lower,SFG
8453-6103,1.50246758,0.151223579,1.047626317,1.7808175828629893,lower,Passive
8453-6104,-0.417276361,-0.130190421,4.750427842,0.5025028155686433,lower,Unclassified
8453-9101,-0.57392869,-0.155166034,17.05452013,0.6056688997598102,lower,SFG
8453-9102,-0.302321313,-0.302663827,7.212531567,0.40017329221367726,lower,SFG
8454-12701,-0.611389009,-0.13449393,21.25118732,0.625910671439051,lower,SFG
8454-12702,-0.312603423,-0.329965065,54.40437889,0.410550304186441,lower,SFG
8454-12703,-0.414617563,-0.540812838,196.7173653,0.5004364806738524,lower,SFG
8454-12704,0.291369991,-0.359754064,0.673811778,-2.224879747332936,higher,Passive
8454-12705,-0.054148691,0.03956196,11.05496383,0.026208101872374767,higher,AGN
8454-1901,0.323240023,-0.054632463,0.155807305,-2.966446549456737,higher,Passive
8454-1902,0.166097655,0.337217199,0.387652759,-0.8172237349797351,higher,Passive
8454-3701,0.189856149,0.390395362,2.537035406,-0.9874527544422174,higher,Passive
8454-3702,-0.425323417,-0.441850321,7.55842042,0.5086819551263897,lower,SFG
8454-3703,0.284685675,-0.178016588,0.695353284,-2.1017045133990595,higher,Passive
8454-3704,-0.679086621,0.02825999,8.183283806,0.6591435886102793,lower,SFG
8454-6101,-0.363918381,-0.334890516,12.55868316,0.4585135453322019,lower,SFG
8454-6102,0.239085335,-0.69078822,4.942719936,-1.4516685142106507,higher,Unclassified
8454-6103,0.091150368,0.165236398,1.063855216,-0.420137501730502,higher,Passive
8454-6104,-0.273188058,-0.365419564,16.04566383,0.36921178437450075,lower,SFG
8454-9101,0.083099731,0.19773933,1.392541975,-0.3866336931649952,higher,Passive
8454-9102,0.11882735,0.104129589,6.329689622,-0.5470373233792554,higher,AGN
8455-12701,-0.498030163,-0.35596439,58.65581036,0.5598543461604925,lower,SFG
8455-12702,0.010975093,0.152125966,5.342651248,-0.1389039237254288,higher,Unclassified
8455-12703,0.230540989,0.167292037,2.523674965,-1.357408833990382,higher,Passive
8455-12704,-0.009305869,-0.755189351,0.360395059,-0.082673754804367,lower,Passive
8455-12705,-0.428739276,-0.280267505,7.916454434,0.511271456261582,lower,SFG
8455-1901,0.449069657,0.095681854,0.110082969,-27.954290659737445,higher,Passive
8455-1902,-0.47913292,-0.181662301,30.49253321,0.5473081418353922,lower,SFG
8455-3701,-0.351703837,-0.542696448,82.898283,0.44764007354878643,lower,SFG
8455-3702,-0.096967491,-0.031402605,4.837409377,0.11410057069744761,lower,Unclassified
8455-3703,-0.575896148,-0.538555679,0.579070568,0.6067680977060066,lower,Passive
8455-3704,-0.436666657,-0.328365575,34.39085674,0.5172058751797685,lower,SFG
8455-6101,-0.411396546,-0.455589344,10.57574248,0.4979165073106605,lower,SFG
8455-6102,-0.135453478,-0.179599264,3.283161044,0.1824907161900884,lower,Unclassified
8455-6103,-0.077552824,0.017093276,0.300897561,0.07595223462859879,lower,Passive
8455-6104,-0.463484707,0.012988331,0.296779271,0.5365345544220039,lower,Passive
8455-9101,-0.598115975,-0.059451314,86.52171707,0.6189009674253771,lower,SFG
8455-9102,-0.483308833,-0.444594578,10.72016907,0.5501234155353724,lower,SFG
8456-12701,-0.535555842,-0.209728712,8.467531681,0.5833703385515212,lower,SFG
8456-12702,-0.70034957,-0.054305456,32.23476028,0.6687882051343002,lower,SFG
8456-12703,-0.507954311,-0.708305327,22.1560235,0.5662489789770966,lower,SFG
8456-12704,-0.457089194,-0.444673472,8.15352273,0.5320266313663882,lower,SFG
8456-12705,-0.370444049,-0.061990907,28.22906923,0.4641932068817588,lower,SFG
8456-1901,0.198947699,0.224448281,1.24260506,-1.0604881816148093,higher,Passive
8456-1902,0.387069983,0.293503992,6.234448671,-6.165599601529085,higher,AGN
8456-3701,-0.098093607,-0.0886117,19.59619284,0.11623329591526277,lower,SFG
